120,2576,"Queensberry, Cathleen ",n.d.
120,2577,"Quesnoy, Pierre F. ","1928, n.d."
120,2578,"Quinn, Kerker ",n.d.
120,2579,"""R"" general ","1909-46, n.d."
120,2580,Radcliffe College ,1928 Apr 24
,,GS: draft of response,
,,"See: Series I., Writings, Carnets - [1928], Box 92, folder 1726 for GS: draft of letter ",
120,2581,Radcliffe College Library ,"1933, 1936"
120,2582,"Raffel, Arther ","1934, n.d."
120,2583,"Raffel, Dan; Raffel, Rose ",1926-28
120,2584,"Rago, Henry ",1946 Jun 19
,,"Random House, Inc. ",
,,See: Bennett Cerf ,
120,2585,"Ranke, Hubert; Ranke, Seppel ","1941-46, n.d."
120,2586,"Rascoe, Burton ",1928 May 23
120,2587,"Ray, Man ",1922-33
,,GS: draft of response,
120,2588,"Reagan, Daniel ",n.d.
,,Red Cross ,
,,See: American Fund for French Wounded ,
120,2589,"Reed College [Portland, Oregon] ",1933 Dec 18
,,GS: draft of response,
120,2590,"Rees, Garnet ",1938-40
120,2591,"Reeves, Harrison ","1913, n.d."
120,2592,"Reulos, Pierre; Reulos, Remi ","1938-46, n.d."
120,2593,"Revel, Pierre ","1930-41, n.d."
120,2594,La Revue Européenne ,1930 Jul 31
,,GS: notes,
120,2595,"Rey, E. ","1944-45, n.d."
120,2596,"Reynand, Lolo ","1930-32, n.d."
120,2597,"Rhye, Brian ",1920 Nov 3
120,2598,"Riba-Rovira, Francesco ","1945, n.d."
120,2599,"Richards, Grant ","1911-13, n.d."
,,GS: draft of letter,
120,2600,"Richards, Janet ",1925
,,Includes: letter from JR to Janet Scudder,
120,2601,"Richardson, Stanley ",n.d.
120,2602,"Richmond, Harvey H. ",1945 Aug 12
,,GS: notes,
,,"Riding, Laura ",
,,See: Laura (Riding) Jackson ,
120,2603,"Rinehart and Co., Inc. ",1938
120,2604,"Rohan, Princesse Carlos de ",n.d.
120,2605,"Robeson, Eslanda; Robeson, Paul ",n.d.
120,2606,"Robinson, Muriel E. ",1934
120,2607,"Roché, H. P. (Henri Pierre) ","1907-29, n.d."
120,2608,"Rodker, John ",1944 Dec 30
121,2609,"Rogers, Mildred Weston ",[1934-45]
121,2610-2618,"Rogers, W. G. ",1917-46
,,GS: notes,
,,"Includes: draft of letter from GS., n.d.",
,,"Roire, Jean ",
,,See: Fontaine ,
121,2619,"Ronnebeck, Arnold ",1913-41
121,2620,"Ronquillo, Beatriz ",1934 Dec
,,GS: notes,
121,2621,"Rood, John ",n.d.
121,2622,"Rootham, Helen ","1927-28, n.d."
121,2623,"Roscher, Don ",1944-45
122,2624-2631,"Rose, Francis, Sir ","1931-46, n.d."
,,"Rose, Frederica ",
,,See also: Carley Mills ,
122,2632,"Rosenberg, Léonce ","1933, 1936"
,,"Rosenfeld, Paul ",
,,See: The American Caravan ,
122,2633,"Rosenshine, Albert ",1928-32
122,2634,"Rosenshine, Annette ","1911, n.d."
,,GS: draft of letter,
122,2635,"Ross, Cary ","1928-33, n.d."
122,2636,"Ross, Marvin C. ",1934
,,GS: draft of response and draft of letter,
,,Includes: copies of letter from MCR to third parties organizing lectures,
,,See also: Dudley Fitts ,
122,2637,"Rosset, Georges ","1932-41, n.d."
122,2638,"Rossney, James T. ",n.d.
122,2639,"Rothenstein, John ",n.d.
122,2640,"[Rothermann?], William ",n.d.
122,2641,"Rothman, Philip ",1938 Jun 10
122,2642,"Rothschild, Grace Hecht ","[1934?], n.d."
122,2643,"Roullier, Alice ","1934, n.d."
122,2644,"Roux, Eugene; Roux, Marcel ","1931-43, n.d."
122,2645,"Royce, Josiah ",1896 Mar 27
122,2646,"Rubin, Arthur ",1945
122,2647,"Russell, A. ","1914, n.d."
122,2648,"Russell, Morgan ","1910-13, n.d."
123,2649-2650,"""S"" general ","1896-1946, n.d."
123,2651,"Sabartès, Jaime ","1931-33, n.d."
123,2652,"Sachy, Maurice ","1931, 1939"
123,2653,"Sage, Robert ","1927-28, n.d."
,,GS: notes,
123,2654,"St. John, Clara Seymour ",1934-36
123,2655,"Saint-Pierre, Armand; Saint-Pierre, Jean ","1929-42, n.d."
123,2656,"Salinger, Sylvia ","1914, n.d."
123,2657,"Salmon, André ","1933, n.d."
123,2658,"Salt, Sydney ",n.d.
123,2659,"Sanborn, Pitts ",n.d.
123,2660,"Santayana, George ",[ca. 1895]
123,2661,"Saroyan, William ",1934
,,Includes: drawings by WS,
123,2662,"Satie, Erik ",1920-21
123,2663,Saturday Evening Post ,"[1919?], 1936"
,,GS: notes and drafts of letters,
,,The Saturday Review of Literature ,
,,See: Henry Seidel Canby ,
123,2664,"Sawyer, Julian ","1934-45, n.d."
,,GS: notes [for The World is Round?],
123,2665,"Saÿen, Henry Lyman; Saÿen, Jeannette ","1911, 1914, n.d."
,,"Includes fragment of draft of letter [from? Saÿen] and to ""Mr. Smith"" in unidentified hand",
123,2666,"Schaeffer, Emma Van Vechten ",1926 Oct 26
123,2667,"Schenck, Peter ",1945-46
123,2668,"Schiddel, Edmund ",1934
,,GS: draft of response,
123,2669,"Schneider, Douglas ",1946
123,2670,"Schwab, Lisa; Schwab, Raymond; Schwab, Taney ","1941-45, n.d."
123,2671,"Scott, Anthony ",1945-46
123,2672-2675,"Scudder, Janet ",1922-38
,,"Includes: letters from ""Camille,"" ""Margarita,"" and ""Marion""",
123,2676,"Sears, William P., Jr. ",1936-41
,,"GS: draft of William P. Sears, Jr.",
,,"Sedgwick, Ellery ",
,,See: The Atlantic Monthly ,
,,See also: William A. Bradley ,
123,2677,"Seillière, Renée; Seillière, Wendel ",1931-45
123,2678,"Selby-Bigge, John; Selby-Bigge, Ruth ","1939-45, n.d."
124,2679,"Seldes, Gilbert ",1938-39
,,See also: The Dial ,
124,2680,"Seligman, George ",1938 Apr 11
124,2681,"Sénéchary, Charlotte ",1929-30
124,2682,"Severance, Frank, Jr. ",1935-36
124,2683,"Sevareid, Eric ",n.d.
124,2684,"Severini, Gino ",1912
124,2685,"Sexton, Henry ","1938-39, n.d."
124,2686,"Shaw, Marguerite ",1918-33
124,2687,"Sidebotham, E. ","1910-12, n.d."
,,GS: notes,
124,2688,"Sidgwick and Jackson, Ltd. ",1913 Jan
124,2689,"Simonson, Lee ","1909-22, n.d."
124,2690,"Simpson, Helen; Simpson, Kenneth; Simpson, William Kelly ","1934-38, n.d."
124,2691,"Sitwell, Edith ","1925-30, n.d."
124,2692,"Sitwell, Georgia ",n.d.
124,2693,"Sitwell, Osbert, Sir ","1937, n.d."
124,2694,"Skrimanski, Stefan ","1945, n.d."
124,2695,"Smith, Logan Pearsall ","1913, 1920"
124,2696,"Snyder, Margaret Sterling ","1895-97, n.d."
124,2697,"Solbert, O. N. ",1945 Mar 26
124,2698,"[Soleing?], A. M. ",n.d.
124,2699,"Solomons, Leon Mendez ",[1896]-98
124,2700,"Squires, Maud Hunt ",n.d.
124,2701,"Stagg, Hunter ",1923-45
124,2702,"Stallman, Robert ",1935 Apr 13
,,GS: notes,
124,2703,"State University of New York at Buffalo, Lockwood Memorial Library ","1937, 1939"
124,2704,"Stearns, Harold E. ",1924 May 13
124,2705,"Stein, Allan ","1910-38, n.d."
,,"Stein, Daniel Stein, Yvonne ",
,,"See also: Sarah [""Sally""] Stein ",
124,2706,"Stein, Eugénie Auzias [Nina] ","1909-10, n.d."
124,2707,"Stein, Fred ","1897, 1930"
124,2708,"Stein, J. S. ",1945 Jul 17
,,GS: notes,
124,2709,"Stein, Julian S. ","1914, 1927, n.d."
124,2710,"Stein, Julian, Jr. ","1925, 1945"
124,2711-2715,"Stein, Leo ","1895-1920, n.d."
,,Includes: Manuscript fragments by LS,
,,GS: postcard (cancelled) to LS (1910),
125,2716-2724,"Stein, Michael ","1895-1938, n.d."
,,"GS: [drafts?] of letters (1914, n.d.)",
,,"Includes photographic postcards of Michael and Simon Stein, 1911",
125,2725,"Stein, Michael and Sarah [to Leo Stein] ","1896-1909, n.d."
125,2726,"Stein, Pauline ","1904-09, n.d."
125,2727-2729,"Stein, Rose Ellen ","1923-46, n.d."
126,2730-2733,"Stein, Sarah [""Sally""] ",[1893]-1938
126,2734,"Stein, Simon H. ",1908-12
,,Includes letter to Michael Stein,
126,2735,[EMPTY FOLDER] ,
126,2736,"Steloff, Frances ",1935-45
,,GS: drafts of letters,
126,2737,"Stephens, Cynthia ",1914
126,2738,"Stephens, James ",1922 Jul 26
126,2739,"Sternberg, Sadie Hope ","1925, 1933"
,,"Sternberger, Bird ",
,,"See: Gans, Bird [Sternberger] ",
126,2740,"Sterne, Maurice ","1907-14, n.d."
126,2741,"Sternemann, Josephine ",1926
126,2742,"Stettheimer, Florine ",1934 Nov 11
126,2743,"Stevenson, Burton ","1930, n.d."
,,GS: draft of response,
126,2744-2745,"Steward, Samuel ","1933-1945, n.d."
,,"Includes letter to Mr. and Mrs. Daniel-Rops, 1944",
,,GS: notes (1937),
126,2746,"Stieglitz, Alfred ",1912-32
,,GS: draft of reply,
126,2747,"Strachey, Esther ",n.d.
126,2748,"Stratton, Arthur ","1946, n.d."
126,2749,"Strauss, Lawrence ",1909-[34]
126,2750,"Street, Mary Grace Davis ",1907-34
126,2751,"Strode, Hudson ",1937-38
126,2752,"Sutherland, Donald; Sutherland, Gilberte ",1934-46
,,GS: draft of response,
126,2753,"Sutton, William A. ",1945-46
,,"Includes: ""Gertrude Stein Talking,"" typescript by WAS and ""Gertrude Stein-- Bibliography"" typescript by WAS",
126,2754,"Swainson, Esther; Swainson, Mary ","1920, n.d."
127,2755,"Sweet, Robert ",1945-46
127,2756,"Sweetland, M. Doris ","1934, n.d."
127,2757,"Swinnerton, Frank ",1920 Sep 30
127,2758,"Szold, Bernardine ","1926, n.d."
127,2759,"""T"" general ","1913-53, n.d."
127,2760,"Tanner, Allen ","1925-29, n.d."
,,See also: Pavel Tchelitchew ,
127,2761,"Tavernier, René; Tavernier, Hélène; Tavernier, Genevieve ",1942-46
127,2762,"Taylor, Davidson ",1945 Jan 26
127,2763-2764,"Taylor, Ellen Alix DuPoy ",1928-46
127,2765-2766,"Taylor, Louise; Taylor, Red","[1935?]-46, n.d."
127,2767,"Taylor, Prentiss ","1937, 1939"
127,2768,"Tchelitchew, Choura [Alexandra?] ","1927-30, n.d."
,,See also: Pavel Tchelitchew ,
127,2769-2770,"Tchelitchew, Pavel ","[1926]-30, n.d."
,,See: William Cook for GS: draft of letter ,
127,2771,"Tennant, Stephen ",1937 Sep 2
127,2772,"Thibon, A. ","1918-30, n.d."
,,This Quarter ,
,,See: Ernest Walsh ,
127,2773-2776,"Thomson, Virgil ",1926-46
,,"GS: notes (1927) and draft of letter (from ABT), n.d.",
,,See also: William A. Bradley ,
128,2777,"Thorold, Theresa; Thorold, Algar ","1911, n.d."
,,Three Mountains Press ,
,,See: William Bird ,
128,2778,"Thursby, Alice ","1914, n.d."
128,2779,"Titus, Edward W. ","1927, n.d."
128,2780,"Tonny, Kristians ","1928-30, n.d."
,,"See: Series I., Writings, Answer to: Why I do not live in America - Manuscript notebooks, Box 3, folder 60 and Carnets - [1924-25], Box 92, folder 1714 for GS: draft of letter ",
,,"Torry, Pauline ",
,,See: Activités ,
128,2781,"Tourtebatte, G. ","1917-18, n.d."
128,2782,"Tozier, Josephine ","1914-17, n.d."
,,Transatlantic Review ,
,,See: Ford Madox Ford ,
,,Transition ,
,,"See: Eugene Jolas, Elliot Paul, and Robert Sage ",
128,2783,"Triefenbach, Louis ",1941-1945
,,GS: notes,
128,2784,"Trillat, Ennemond ",n.d.
,,"Troubridge, Una ",
,,See: Radclyffe Hall ,
128,2785,"Trumbull, Mr. ",n.d.
,,GS: draft of letter,
128,2786,"Tschoukine, Serge ",1912 Nov 30
128,2787,"Tyler, Parker ",1934 Apr 8
128,2788,"Tyrrell, Philip ",1937 Feb 3
,,GS: draft of response,
128,2789,"""U"" general ","1909-38, n.d."
128,2790,"Ullman, Alice Woods ","1909-45, n.d."
128,2791,"Ullman, Eugene P. ","1911-23, n.d."
128,2792,"Ullman, George ","1920-25, n.d."
128,2793,"[Ullman?], Paul ",1922
128,2794,"Ulrich, Dorothy ",1938
128,2795,"Ulrich, Mabel ",1926-34
128,2796,University of Michigan ,1933 Dec 12
,,GS: draft of response,
,,"Utler, Edward ",
,,"for GS: draft of letter, see: Series I., Writings, A Book concluding with as a wife has a cow a love story - manuscript notebooks, Box 8, folder 156",
128,2797,"""V"" general ","1926-45, n.d."
128,2798,"Valdes, Theresa de ","1934, n.d."
128,2799,"Valette, André ",1942-45
128,2800,"Vallotton, Felix ","1907, 1909, n.d."
128,2801,"[Valuzman?], Carlo ",n.d.
,,GS: notes,
128,2802,"Vance, Marshall ",1942
,,GS: drafts of letter,
128,2803,"Van Doren, Carl ",1927 Aug 31
128,2804,"Van Doren, Irita ",1924 Jul 8
128,2805,"Van Doren, Mark ",1945 Nov 18
128,2806,"Van Vechten, Ann ",1926
128,2807-2811,"Van Vechten, Carl ",1913-30
,,GS: draft of letter to D. John[son?] on verso of 1923 Sep 3 and letter to CVV (1923),
,,Includes photographic postcards made by CVV,
129,2812-2822,"Van Vechten, Carl ","1930-46, n.d."
130,2823,"Vauban, A.; Vauban, Christine ","1944-45, n.d."
130,2824,"Vestal, Donald B. ",1934-38
,,Includes photographs from marionette play of Identity,
,,"Vézelay, Paule ",
,,See: André Masson ,
130,2825,"Vida, Frank J. ",1945 Oct 30
,,GS: notes,
130,2826,"Villard, Léonie ",1944-46
,,"Vogel, Lucien ",
,,See: Vogue ,
130,2827,Vogue ,"1923, 1938"
,,"See: Series I., Writings, Carnets - [1923 Dec], Box 92, folder 1712 for GS: draft of letter ",
130,2828,"Vollard, Ambroise ","1907-34, n.d."
130,2829,"Voorhies, Jean-Jacques Rousseau ","1933-34, n.d."
130,2830,"""W"" general ","1910-46, n.d."
,,Waldemar George ,
,,See: Waldemar George ,
130,2831,"Waldberg, E. Irving ","1914, 1917"
130,2832,"Walsh, Ernest ",1925-26
,,"Waugh, Alec Waugh, Arthur ",
,,See: Chapman and Hall ,
130,2833,"Weber, Max ","1908, 1910"
,,"Weeks, Edward ",
,,See: The Atlantic Monthly ,
130,2834-2837,"Weeks, Mabel Foote ",1900-[34]
,,Includes: letter from MW to GS written on back of letter from Bobbs-Merrill Co. to MW [1907],
130,2838,"Weicker, Lowell ",n.d.
130,2839,"Weill, Henri ",1938-44
130,2840,"Wells, H. G.; Wells, Catherine ",[1912?]-21
130,2841,"Wescott, Glenway ",1925-[30?]
130,2842,"Wheeler, Monroe ",1931 Dec 19
130,2843,"White, Max ",1934-45
130,2844,"White, Mr. ",n.d.
,,GS: draft of letter,
130,2845,"Whitehead, Alfred North; Whitehead, Evelyn ","1914-19, n.d."
130,2846,"Whitehead, Eric ","1914, 1917"
,,"Includes: letter from EW to ""mummy""",
130,2847,"Whitehead, Jessie ","1918-34, n.d."
,,"Includes: letter to ""Margery""",
130,2848,"Whitehead, Thomas North ","1914-15, n.d."
131,2849,"Whitehead, William ",1945-46
131,2850,"Whitman, C. O. ",1897 Jun 17
131,2851,"Whitney, Belle Armstrong ","1919-20, n.d."
131,2852,"Whittemore, Thomas ","1907-44, n.d."
131,2853,"Wicksteed, Paula ","1929, n.d."
131,2854,"Wilcox, Wendell ","1936, n.d."
,,GS: notes,
,,Includes: draft of essay by WW on GS,
131,2855,"Wilde, Dorothy ","1921-27, n.d."
131,2856,"Wilder, Isabel ",1941-45
131,2857-2859,"Wilder, Thornton ",1935-45
,,GS: notes,
,,Includes: letter from Wilmarth Lewis to TW 1937,
131,2860,"Willcox, Louise Collier ",1911-12
,,GS: draft of letter,
,,"Willert, Paul ",
,,See: Heinemann ,
,,"William Heinemann, Ltd. ",
,,See: Heinemann ,
131,2861,"William R. Scott, Inc. ","1938-42, n.d."
,,GS: notes for Manuscript and drafts of responses and letters,
131,2862,"Williams, Evelyn M. ",1938 Jun 16
131,2863,"Williams, Marian Walker; Williams, Allen Hamilton ",[1901?]-30
,,"Includes: letters addressed to ""Mabel""",
131,2864,"Williams, Oscar ",1945 Dec 24
131,2865,"Williams, William Carlos ",1931-[33]
131,2866,"""Willie"" ",1946 Apr 1
131,2867,"Wilmer, Mr. ",n.d.
,,GS: draft of letter,
131,2868,"Wilson, Edmund ",1923-42
,,GS: draft of response,
131,2869,"Wohlwill, Gretchen ",1911 Apr 14
,,Includes sketches of dresses [by GS?],
131,2870,"Wood, Flora ","1939, [1944?], n.d."
131,2871,"Wood, Myron ",1938-46
131,2872,"Woodard, Wilkie ",1918
,,"Woods, Alice ",
,,See: Alice Woods Ullman ,
131,2873,"Woolf, Leonard ",1925-34
,,GS: notes and drafts of responses,
,,"See: Series I., Writings, Lucy Church amiably - carnets, Box 34, folder 729 for GS: draft of letter ",
131,2874,"Woollcott, Alexander ",1934-[38?]
,,GS: notes,
131,2875,"Worthington, Marjorie ",1933 Aug 31
131,2876,"Wright, Richard ",1945-46
,,GS: notes,
131,2877,"""Y"" general ","1910-46, n.d."
131,2878,The Yale Review ,1930
,,GS: draft of response,
131,2879,Yale University Library ,1938-46
131,2880,Youska ,"1930, 1943, n.d."
131,2881,"Young, Billie ","1937-38, n.d."
131,2882,"Young, Mahonri M. ",1908-09
131,2883,"""Z"" general ","1914-34, n.d."
,,"Includes one letter from Marius de Zayas, 1914 May 21",
131,2884,"Zangwill, Israel ",1920
